date,business_id,revenue,visits,review_count,avg_rating,is_weekend,local_event_flag,marketing_spend
2024-11-14,blue_bottle_cafe,2076.56,162,395,4.58,0,0,0.00
2024-11-14,corner_bakery,672.19,58,119,4.66,0,0,0.00
2024-11-14,evergreen_boutique,1788.75,38,64,4.49,0,0,0.00
2024-11-14,iron_pulse_gym,2732.29,100,242,3.83,0,0,0.00
2024-11-14,nonna_trattoria,6142.12,136,481,4.50,0,0,0.00
2024-11-14,shear_genius_salon,2352.13,43,183,4.35,0,0,0.00
2024-11-15,blue_bottle_cafe,2458.89,201,396,4.58,0,0,0.00
2024-11-15,evergreen_boutique,1651.55,38,64,4.49,0,0,0.00
2024-11-15,iron_pulse_gym,2315.52,68,242,3.83,0,0,0.00
2024-11-15,nonna_trattoria,13914.52,293,484,4.50,0,0,100.00
2024-11-15,shear_genius_salon,3209.34,56,184,4.35,0,0,0.00
2024-11-16,blue_bottle_cafe,3229.29,254,397,4.58,1,0,0.00
2024-11-16,corner_bakery,656.11,58,119,4.66,1,0,0.00
2024-11-16,evergreen_boutique,1456.76,35,64,4.50,1,0,0.00
2024-11-16,iron_pulse_gym,1925.30,64,242,3.82,1,0,0.00
2024-11-16,nonna_trattoria,10163.99,339,485,4.51,1,0,0.00
2024-11-16,shear_genius_salon,3511.47,66,185,4.35,1,0,0.00
2024-11-17,blue_bottle_cafe,6111.04,463,398,4.58,1,0,250.00
2024-11-17,corner_bakery,861.84,73,119,4.66,1,0,0.00
2024-11-17,evergreen_boutique,1850.21,34,64,4.50,1,0,0.00
2024-11-17,iron_pulse_gym,2493.53,85,243,3.82,1,0,0.00
2024-11-17,nonna_trattoria,9171.79,237,487,4.51,1,0,0.00
2024-11-17,shear_genius_salon,1116.40,22,185,4.35,1,0,300.00
2024-11-18,blue_bottle_cafe,2491.87,214,402,4.58,0,0,0.00
2024-11-18,evergreen_boutique,1568.26,36,64,4.50,0,0,0.00
2024-11-18,iron_pulse_gym,4568.30,143,243,3.83,0,0,50.00
2024-11-18,nonna_trattoria,4645.90,115,487,4.51,0,0,0.00
2024-11-18,shear_genius_salon,2148.18,43,186,4.35,0,0,0.00
2024-11-19,blue_bottle_cafe,1705.18,151,404,4.58,0,0,0.00
2024-11-19,corner_bakery,336.37,33,119,4.66,0,0,0.00
2024-11-19,evergreen_boutique,2086.93,44,64,4.50,0,0,0.00
2024-11-19,iron_pulse_gym,2713.16,80,243,3.82,0,0,0.00
2024-11-19,nonna_trattoria,3355.54,81,487,4.52,0,0,0.00
2024-11-19,shear_genius_salon,2364.60,46,186,4.36,0,0,0.00
2024-11-20,blue_bottle_cafe,2336.99,203,404,4.58,0,0,0.00
2024-11-20,evergreen_boutique,1854.92,40,65,4.50,0,0,0.00
2024-11-20,iron_pulse_gym,3437.62,106,243,3.82,0,0,0.00
2024-11-20,nonna_trattoria,5825.92,122,488,4.53,0,0,0.00
2024-11-20,shear_genius_salon,3142.16,55,188,4.36,0,0,0.00
2024-11-21,blue_bottle_cafe,2104.89,194,404,4.58,0,0,0.00
2024-11-21,corner_bakery,524.96,66,119,4.67,0,0,0.00
2024-11-21,evergreen_boutique,1923.49,38,65,4.50,0,0,0.00
2024-11-21,nonna_trattoria,5375.06,157,488,4.53,0,0,0.00
2024-11-21,shear_genius_salon,2373.44,47,188,4.37,0,0,75.00
2024-11-22,blue_bottle_cafe,2835.32,235,405,4.58,0,0,0.00
2024-11-22,corner_bakery,556.52,82,121,4.67,0,0,0.00
2024-11-22,evergreen_boutique,2092.99,41,65,4.50,0,0,0.00
2024-11-22,nonna_trattoria,7685.96,160,488,4.53,0,0,0.00
2024-11-22,shear_genius_salon,3183.51,65,189,4.37,0,0,0.00
2024-11-23,blue_bottle_cafe,2969.47,292,406,4.59,1,0,0.00
2024-11-23,corner_bakery,959.39,142,121,4.68,1,0,0.00
2024-11-23,evergreen_boutique,1893.01,37,65,4.50,1,0,0.00
2024-11-23,nonna_trattoria,7179.13,206,488,4.53,1,0,0.00
2024-11-23,shear_genius_salon,5681.00,91,189,4.37,1,0,0.00
2024-11-24,blue_bottle_cafe,3273.84,255,406,4.59,1,0,0.00
2024-11-24,evergreen_boutique,1327.83,36,65,4.50,1,0,0.00
2024-11-24,iron_pulse_gym,2145.28,77,243,3.82,1,0,0.00
2024-11-24,nonna_trattoria,7659.24,218,488,4.53,1,0,0.00
2024-11-24,shear_genius_salon,1125.99,19,189,4.37,1,0,0.00
2024-11-25,blue_bottle_cafe,2240.72,180,407,4.59,0,0,0.00
2024-11-25,corner_bakery,219.71,23,121,4.68,0,0,0.00
2024-11-25,evergreen_boutique,1957.02,41,65,4.50,0,0,0.00
2024-11-25,iron_pulse_gym,3515.58,124,244,3.82,0,0,0.00
2024-11-25,nonna_trattoria,3421.33,112,488,4.54,0,0,0.00
2024-11-25,shear_genius_salon,1249.26,26,189,4.37,0,0,0.00
2024-11-26,blue_bottle_cafe,2026.28,151,408,4.59,0,0,0.00
2024-11-26,corner_bakery,241.22,34,121,4.68,0,0,0.00
2024-11-26,evergreen_boutique,1308.57,32,65,4.51,0,0,0.00
2024-11-26,iron_pulse_gym,3662.90,115,244,3.83,0,0,0.00
2024-11-26,nonna_trattoria,3892.97,108,489,4.53,0,0,0.00
2024-11-26,shear_genius_salon,1610.80,38,189,4.37,0,0,0.00
2024-11-27,blue_bottle_cafe,1605.27,144,409,4.59,0,0,0.00
2024-11-27,evergreen_boutique,1763.31,36,65,4.51,0,0,0.00
2024-11-27,nonna_trattoria,4610.18,111,489,4.53,0,0,0.00
2024-11-27,shear_genius_salon,2063.42,42,189,4.36,0,0,0.00
2024-11-28,blue_bottle_cafe,1852.24,176,409,4.59,0,0,0.00
2024-11-28,evergreen_boutique,1799.63,39,65,4.51,0,0,0.00
2024-11-28,iron_pulse_gym,2381.03,73,244,3.83,0,0,0.00
2024-11-28,nonna_trattoria,5992.33,141,491,4.53,0,0,0.00
2024-11-28,shear_genius_salon,2833.06,56,189,4.36,0,0,0.00
2024-11-29,blue_bottle_cafe,2233.88,189,409,4.59,0,0,0.00
2024-11-29,corner_bakery,1032.42,89,121,4.69,0,0,0.00
2024-11-29,evergreen_boutique,1506.91,34,65,4.51,0,0,0.00
2024-11-29,iron_pulse_gym,2857.51,100,244,3.83,0,0,0.00
2024-11-29,nonna_trattoria,5477.45,170,493,4.53,0,0,0.00
2024-11-29,shear_genius_salon,3746.88,60,189,4.36,0,0,0.00
2024-11-30,blue_bottle_cafe,3056.31,266,410,4.59,1,0,0.00
2024-11-30,corner_bakery,858.65,78,121,4.69,1,0,0.00
2024-11-30,evergreen_boutique,1475.52,40,65,4.51,1,0,0.00
2024-11-30,iron_pulse_gym,1798.45,58,244,3.83,1,0,0.00
2024-11-30,nonna_trattoria,8712.68,242,495,4.54,1,0,0.00
2024-11-30,shear_genius_salon,3499.60,57,189,4.35,1,0,0.00
2024-12-01,blue_bottle_cafe,3322.84,264,411,4.59,1,0,0.00
2024-12-01,corner_bakery,1372.32,125,122,4.68,1,0,0.00
2024-12-01,evergreen_boutique,1399.08,33,65,4.51,1,0,0.00
2024-12-01,iron_pulse_gym,1736.08,55,244,3.83,1,0,0.00
2024-12-01,nonna_trattoria,6239.60,175,497,4.53,1,0,0.00
2024-12-01,shear_genius_salon,932.30,19,189,4.36,1,0,0.00
2024-12-02,blue_bottle_cafe,2249.48,155,411,4.60,0,0,0.00
2024-12-02,corner_bakery,440.28,40,122,4.68,0,0,0.00
2024-12-02,evergreen_boutique,1594.54,37,65,4.51,0,0,0.00
2024-12-02,nonna_trattoria,4326.18,111,497,4.54,0,0,0.00
2024-12-02,shear_genius_salon,2133.93,36,189,4.36,0,0,0.00
2024-12-03,blue_bottle_cafe,1202.20,129,412,4.60,0,0,0.00
2024-12-03,corner_bakery,431.47,54,122,4.69,0,0,0.00
2024-12-03,evergreen_boutique,1699.28,38,65,4.51,0,0,0.00
2024-12-03,iron_pulse_gym,2652.20,86,244,3.82,0,0,0.00
2024-12-03,nonna_trattoria,3528.44,94,497,4.54,0,0,0.00
2024-12-03,shear_genius_salon,2205.25,39,189,4.36,0,0,0.00
2024-12-04,blue_bottle_cafe,1958.38,170,413,4.60,0,0,0.00
2024-12-04,corner_bakery,668.68,99,122,4.69,0,0,0.00
2024-12-04,evergreen_boutique,2119.31,40,65,4.52,0,0,0.00
2024-12-04,iron_pulse_gym,2415.15,79,246,3.82,0,0,0.00
2024-12-04,nonna_trattoria,5270.35,116,497,4.54,0,0,0.00
2024-12-04,shear_genius_salon,1911.01,39,189,4.35,0,0,0.00
2024-12-05,blue_bottle_cafe,2570.12,205,413,4.60,0,0,0.00
2024-12-05,corner_bakery,473.20,51,122,4.70,0,0,0.00
2024-12-05,evergreen_boutique,1930.99,42,66,4.52,0,0,0.00
2024-12-05,nonna_trattoria,4161.40,115,498,4.55,0,0,0.00
2024-12-05,shear_genius_salon,1821.65,41,189,4.35,0,0,0.00
2024-12-06,blue_bottle_cafe,3698.04,279,413,4.59,0,0,0.00
2024-12-06,corner_bakery,624.43,72,122,4.70,0,0,0.00
2024-12-06,evergreen_boutique,1511.55,39,66,4.51,0,0,0.00
2024-12-06,iron_pulse_gym,3198.86,105,246,3.81,0,0,0.00
2024-12-06,nonna_trattoria,7264.16,237,498,4.55,0,0,75.00
2024-12-06,shear_genius_salon,3293.44,61,189,4.36,0,0,0.00
2024-12-07,blue_bottle_cafe,3931.29,304,415,4.59,1,0,0.00
2024-12-07,evergreen_boutique,1532.85,39,66,4.52,1,0,0.00
2024-12-07,iron_pulse_gym,2040.19,73,246,3.81,1,0,0.00
2024-12-07,nonna_trattoria,8651.25,274,498,4.56,1,0,0.00
2024-12-07,shear_genius_salon,4196.48,63,189,4.36,1,0,0.00
2024-12-08,blue_bottle_cafe,4263.60,322,416,4.60,1,1,0.00
2024-12-08,corner_bakery,1121.83,113,122,4.70,1,1,0.00
2024-12-08,evergreen_boutique,1437.54,35,66,4.52,1,1,0.00
2024-12-08,nonna_trattoria,11690.38,301,498,4.57,1,1,0.00
2024-12-08,shear_genius_salon,954.39,19,190,4.37,1,1,0.00
2024-12-09,blue_bottle_cafe,1876.38,155,418,4.60,0,0,0.00
2024-12-09,evergreen_boutique,2120.97,41,66,4.52,0,0,0.00
2024-12-09,iron_pulse_gym,3770.01,117,246,3.80,0,0,0.00
2024-12-09,nonna_trattoria,3078.33,105,499,4.57,0,0,0.00
2024-12-09,shear_genius_salon,1557.90,29,190,4.36,0,0,0.00
2024-12-10,blue_bottle_cafe,1695.50,147,418,4.60,0,0,0.00
2024-12-10,evergreen_boutique,1736.95,37,66,4.51,0,0,0.00
2024-12-10,nonna_trattoria,3587.21,103,499,4.56,0,0,0.00
2024-12-10,shear_genius_salon,2285.05,52,190,4.37,0,0,0.00
2024-12-11,blue_bottle_cafe,2497.85,172,418,4.60,0,0,0.00
2024-12-11,corner_bakery,634.83,72,122,4.70,0,0,0.00
2024-12-11,evergreen_boutique,2024.69,44,66,4.51,0,0,0.00
2024-12-11,iron_pulse_gym,4435.53,121,248,3.81,0,0,0.00
2024-12-11,nonna_trattoria,3029.55,81,499,4.56,0,0,0.00
2024-12-11,shear_genius_salon,3582.07,57,190,4.37,0,0,200.00
2024-12-12,blue_bottle_cafe,2601.14,214,418,4.60,0,0,0.00
2024-12-12,corner_bakery,360.36,35,122,4.71,0,0,0.00
2024-12-12,evergreen_boutique,1634.54,36,66,4.52,0,0,0.00
2024-12-12,iron_pulse_gym,2291.33,82,248,3.80,0,0,0.00
2024-12-12,nonna_trattoria,6744.42,133,500,4.56,0,0,0.00
2024-12-12,shear_genius_salon,3012.44,67,190,4.37,0,0,0.00
2024-12-13,blue_bottle_cafe,3110.88,242,418,4.60,0,1,0.00
2024-12-13,corner_bakery,687.42,119,123,4.71,0,1,0.00
2024-12-13,evergreen_boutique,1873.71,39,66,4.52,0,1,0.00
2024-12-13,iron_pulse_gym,3205.92,95,248,3.80,0,1,0.00
2024-12-13,nonna_trattoria,10362.12,251,500,4.56,0,1,0.00
2024-12-13,shear_genius_salon,3939.07,69,191,4.36,0,1,0.00
2024-12-14,blue_bottle_cafe,5233.55,430,418,4.60,1,0,200.00
2024-12-14,corner_bakery,721.15,94,124,4.71,1,0,0.00
2024-12-14,evergreen_boutique,1925.00,39,66,4.53,1,0,0.00
2024-12-14,iron_pulse_gym,2151.95,71,248,3.80,1,0,0.00
2024-12-14,nonna_trattoria,7938.84,224,500,4.56,1,0,0.00
2024-12-14,shear_genius_salon,4664.62,84,191,4.37,1,0,0.00
2024-12-15,blue_bottle_cafe,2914.00,320,419,4.61,1,0,0.00
2024-12-15,corner_bakery,760.73,95,124,4.71,1,0,0.00
2024-12-15,evergreen_boutique,1847.81,42,66,4.53,1,0,0.00
2024-12-15,iron_pulse_gym,1921.74,56,248,3.81,1,0,0.00
2024-12-15,nonna_trattoria,6270.38,191,500,4.56,1,0,0.00
2024-12-15,shear_genius_salon,1243.58,23,191,4.36,1,0,0.00
2024-12-16,blue_bottle_cafe,2185.94,196,420,4.62,0,0,0.00
2024-12-16,evergreen_boutique,1499.91,31,66,4.52,0,0,0.00
2024-12-16,iron_pulse_gym,2723.70,82,248,3.81,0,0,0.00
2024-12-16,nonna_trattoria,3704.86,84,500,4.57,0,0,0.00
2024-12-16,shear_genius_salon,1634.50,32,192,4.37,0,0,0.00
2024-12-17,blue_bottle_cafe,3063.20,236,420,4.62,0,1,0.00
2024-12-17,evergreen_boutique,1748.14,38,67,4.51,0,1,0.00
2024-12-17,iron_pulse_gym,2358.41,96,248,3.82,0,1,0.00
2024-12-17,nonna_trattoria,5009.03,119,503,4.57,0,1,0.00
2024-12-17,shear_genius_salon,1771.22,35,192,4.37,0,1,0.00
2024-12-18,blue_bottle_cafe,2474.02,184,420,4.62,0,0,0.00
2024-12-18,corner_bakery,481.02,56,124,4.72,0,0,0.00
2024-12-18,evergreen_boutique,1544.99,37,67,4.51,0,0,0.00
2024-12-18,nonna_trattoria,4833.79,119,503,4.57,0,0,250.00
2024-12-18,shear_genius_salon,2990.97,52,192,4.37,0,0,0.00
2024-12-19,blue_bottle_cafe,2170.64,209,421,4.61,0,0,0.00
2024-12-19,evergreen_boutique,1566.65,38,67,4.51,0,0,0.00
2024-12-19,iron_pulse_gym,1909.12,64,249,3.82,0,0,0.00
2024-12-19,nonna_trattoria,6742.79,185,503,4.57,0,0,0.00
2024-12-19,shear_genius_salon,2339.47,45,192,4.37,0,0,0.00
2024-12-20,blue_bottle_cafe,2689.91,264,421,4.61,0,0,0.00
2024-12-20,corner_bakery,530.29,77,124,4.72,0,0,0.00
2024-12-20,evergreen_boutique,1998.45,44,67,4.51,0,0,0.00
2024-12-20,iron_pulse_gym,1853.66,63,249,3.81,0,0,0.00
2024-12-20,nonna_trattoria,8220.68,223,503,4.58,0,0,0.00
2024-12-20,shear_genius_salon,4038.27,65,193,4.37,0,0,200.00
2024-12-21,blue_bottle_cafe,3657.19,282,421,4.61,1,0,0.00
2024-12-21,corner_bakery,740.58,91,124,4.72,1,0,0.00
2024-12-21,evergreen_boutique,1689.09,35,67,4.51,1,0,0.00
2024-12-21,iron_pulse_gym,1416.34,45,249,3.81,1,0,0.00
2024-12-21,nonna_trattoria,9992.44,294,505,4.58,1,0,0.00
2024-12-21,shear_genius_salon,3390.48,68,193,4.37,1,0,0.00
2024-12-22,blue_bottle_cafe,3072.99,258,422,4.61,1,0,0.00
2024-12-22,evergreen_boutique,1676.90,35,67,4.51,1,0,0.00
2024-12-22,nonna_trattoria,6179.49,157,506,4.58,1,0,0.00
2024-12-22,shear_genius_salon,1208.19,21,193,4.38,1,0,0.00
2024-12-23,blue_bottle_cafe,1654.44,133,422,4.61,0,0,0.00
2024-12-23,corner_bakery,314.65,60,126,4.72,0,0,0.00
2024-12-23,evergreen_boutique,1482.96,38,67,4.51,0,0,50.00
2024-12-23,iron_pulse_gym,5168.92,154,249,3.81,0,0,0.00
2024-12-23,nonna_trattoria,3437.07,90,506,4.58,0,0,0.00
2024-12-23,shear_genius_salon,2355.23,36,193,4.38,0,0,0.00
2024-12-24,blue_bottle_cafe,1796.44,162,422,4.61,0,1,0.00
2024-12-24,corner_bakery,289.82,44,126,4.73,0,1,0.00
2024-12-24,evergreen_boutique,1771.81,37,67,4.51,0,1,0.00
2024-12-24,iron_pulse_gym,2600.30,96,249,3.80,0,1,0.00
2024-12-24,nonna_trattoria,3592.17,121,508,4.58,0,1,0.00
2024-12-24,shear_genius_salon,2815.16,49,195,4.38,0,1,0.00
2024-12-25,blue_bottle_cafe,1962.60,164,422,4.60,0,0,0.00
2024-12-25,corner_bakery,512.23,49,126,4.72,0,0,0.00
2024-12-25,evergreen_boutique,1983.26,40,67,4.51,0,0,0.00
2024-12-25,iron_pulse_gym,3194.12,111,249,3.79,0,0,0.00
2024-12-25,nonna_trattoria,3440.12,84,508,4.58,0,0,0.00
2024-12-25,shear_genius_salon,2577.37,47,197,4.39,0,0,0.00
2024-12-26,blue_bottle_cafe,2368.38,210,423,4.61,0,0,100.00
2024-12-26,corner_bakery,305.35,29,126,4.72,0,0,0.00
2024-12-26,evergreen_boutique,2009.43,40,67,4.51,0,0,0.00
2024-12-26,nonna_trattoria,3383.97,111,508,4.57,0,0,0.00
2024-12-26,shear_genius_salon,3029.02,54,197,4.39,0,0,0.00
2024-12-27,blue_bottle_cafe,2768.06,259,424,4.61,0,0,0.00
2024-12-27,evergreen_boutique,2315.50,48,67,4.52,0,0,0.00
2024-12-27,nonna_trattoria,5167.91,148,508,4.57,0,0,0.00
2024-12-27,shear_genius_salon,3048.40,59,197,4.39,0,0,0.00
2024-12-28,blue_bottle_cafe,4159.42,324,425,4.61,1,0,0.00
2024-12-28,evergreen_boutique,1782.79,38,67,4.52,1,0,0.00
2024-12-28,nonna_trattoria,9027.50,210,508,4.57,1,0,0.00
2024-12-28,shear_genius_salon,3496.31,73,197,4.39,1,0,50.00
2024-12-29,blue_bottle_cafe,3309.76,295,425,4.62,1,0,0.00
2024-12-29,corner_bakery,1423.52,136,126,4.71,1,0,0.00
2024-12-29,evergreen_boutique,1798.14,39,67,4.52,1,0,0.00
2024-12-29,iron_pulse_gym,1728.30,53,250,3.79,1,0,0.00
2024-12-29,nonna_trattoria,4466.71,148,508,4.57,1,0,0.00
2024-12-29,shear_genius_salon,891.33,22,197,4.40,1,0,0.00
2024-12-30,blue_bottle_cafe,1981.10,168,425,4.61,0,0,0.00
2024-12-30,corner_bakery,172.94,22,126,4.72,0,0,0.00
2024-12-30,evergreen_boutique,1465.63,34,67,4.52,0,0,0.00
2024-12-30,nonna_trattoria,3483.01,89,508,4.57,0,0,100.00
2024-12-30,shear_genius_salon,1757.39,33,197,4.40,0,0,0.00
2024-12-31,blue_bottle_cafe,2248.43,200,425,4.62,0,1,0.00
2024-12-31,evergreen_boutique,1599.35,37,67,4.52,0,1,0.00
2024-12-31,nonna_trattoria,3793.58,133,509,4.58,0,1,100.00
2024-12-31,shear_genius_salon,2284.45,42,198,4.40,0,1,0.00
2025-01-01,blue_bottle_cafe,1730.11,173,425,4.62,0,0,0.00
2025-01-01,corner_bakery,413.09,44,126,4.72,0,0,0.00
2025-01-01,evergreen_boutique,1905.00,39,67,4.52,0,0,0.00
2025-01-01,iron_pulse_gym,3754.09,123,250,3.79,0,0,0.00
2025-01-01,nonna_trattoria,4830.34,124,509,4.57,0,0,0.00
2025-01-01,shear_genius_salon,2759.11,59,198,4.40,0,0,0.00
2025-01-02,blue_bottle_cafe,2283.90,199,425,4.61,0,0,0.00
2025-01-02,corner_bakery,644.72,65,126,4.73,0,0,0.00
2025-01-02,evergreen_boutique,2046.72,34,67,4.53,0,0,0.00
2025-01-02,iron_pulse_gym,2400.21,75,250,3.79,0,0,0.00
2025-01-02,nonna_trattoria,5039.58,151,509,4.56,0,0,0.00
2025-01-02,shear_genius_salon,2429.79,51,198,4.40,0,0,0.00
2025-01-03,blue_bottle_cafe,3647.62,241,425,4.62,0,0,0.00
2025-01-03,corner_bakery,825.48,83,126,4.72,0,0,0.00
2025-01-03,evergreen_boutique,1713.53,39,67,4.52,0,0,0.00
2025-01-03,iron_pulse_gym,5519.28,177,251,3.80,0,0,0.00
2025-01-03,nonna_trattoria,6578.13,186,509,4.56,0,0,0.00
2025-01-03,shear_genius_salon,2699.25,49,198,4.39,0,0,0.00
2025-01-04,blue_bottle_cafe,3442.48,314,425,4.63,1,0,0.00
2025-01-04,corner_bakery,628.30,82,127,4.72,1,0,0.00
2025-01-04,evergreen_boutique,1524.79,43,67,4.52,1,0,0.00
2025-01-04,iron_pulse_gym,2476.06,84,251,3.79,1,0,0.00
2025-01-04,nonna_trattoria,6770.07,215,510,4.56,1,0,0.00
2025-01-04,shear_genius_salon,3307.02,56,198,4.39,1,0,0.00
2025-01-05,blue_bottle_cafe,2964.07,261,426,4.62,1,0,0.00
2025-01-05,corner_bakery,780.46,89,128,4.73,1,0,0.00
2025-01-05,evergreen_boutique,2214.10,44,67,4.51,1,0,0.00
2025-01-05,nonna_trattoria,5105.56,155,510,4.55,1,0,0.00
2025-01-05,shear_genius_salon,1087.69,21,198,4.39,1,0,0.00
2025-01-06,blue_bottle_cafe,2097.16,177,427,4.63,0,0,0.00
2025-01-06,evergreen_boutique,1906.49,40,67,4.51,0,0,0.00
2025-01-06,iron_pulse_gym,4345.24,142,251,3.77,0,0,0.00
2025-01-06,nonna_trattoria,4728.65,118,510,4.56,0,0,75.00
2025-01-06,shear_genius_salon,1673.16,30,198,4.39,0,0,0.00
2025-01-07,blue_bottle_cafe,1896.67,159,428,4.62,0,0,0.00
2025-01-07,corner_bakery,364.96,56,129,4.74,0,0,0.00
2025-01-07,evergreen_boutique,2212.14,42,67,4.51,0,0,0.00
2025-01-07,iron_pulse_gym,4901.71,150,251,3.77,0,0,0.00
2025-01-07,nonna_trattoria,4610.63,118,510,4.56,0,0,0.00
2025-01-07,shear_genius_salon,2614.89,45,199,4.39,0,0,0.00
2025-01-08,blue_bottle_cafe,2094.61,196,428,4.62,0,0,0.00
2025-01-08,evergreen_boutique,1627.22,41,67,4.51,0,0,0.00
2025-01-08,iron_pulse_gym,4289.17,144,252,3.77,0,0,0.00
2025-01-08,nonna_trattoria,4866.78,113,510,4.56,0,0,0.00
2025-01-08,shear_genius_salon,2778.81,50,199,4.39,0,0,0.00
2025-01-09,blue_bottle_cafe,2506.16,175,428,4.62,0,0,0.00
2025-01-09,corner_bakery,630.87,58,129,4.74,0,0,0.00
2025-01-09,evergreen_boutique,1438.38,39,68,4.51,0,0,0.00
2025-01-09,iron_pulse_gym,3343.16,118,252,3.77,0,0,0.00
2025-01-09,nonna_trattoria,4917.08,114,511,4.56,0,0,0.00
2025-01-09,shear_genius_salon,2493.05,48,199,4.39,0,0,0.00
2025-01-10,blue_bottle_cafe,3342.49,267,429,4.61,0,0,0.00
2025-01-10,corner_bakery,691.41,79,129,4.74,0,0,0.00
2025-01-10,evergreen_boutique,1859.27,44,68,4.51,0,0,0.00
2025-01-10,iron_pulse_gym,3676.43,119,252,3.77,0,0,0.00
2025-01-10,nonna_trattoria,4850.86,125,511,4.57,0,0,0.00
2025-01-10,shear_genius_salon,3267.45,67,200,4.39,0,0,0.00
2025-01-11,blue_bottle_cafe,3348.59,276,432,4.61,1,0,0.00
2025-01-11,corner_bakery,757.82,72,129,4.74,1,0,0.00
2025-01-11,evergreen_boutique,1716.25,36,68,4.51,1,0,0.00
2025-01-11,iron_pulse_gym,2520.96,91,252,3.77,1,0,50.00
2025-01-11,nonna_trattoria,7414.79,185,511,4.57,1,0,0.00
2025-01-11,shear_genius_salon,3546.20,65,200,4.39,1,0,0.00
2025-01-12,blue_bottle_cafe,3926.35,317,433,4.62,1,0,0.00
2025-01-12,corner_bakery,910.63,94,129,4.74,1,0,0.00
2025-01-12,evergreen_boutique,1802.08,35,68,4.51,1,0,0.00
2025-01-12,iron_pulse_gym,2552.06,83,252,3.77,1,0,0.00
2025-01-12,nonna_trattoria,5344.76,202,512,4.58,1,0,250.00
2025-01-12,shear_genius_salon,910.75,15,200,4.38,1,0,0.00
2025-01-13,blue_bottle_cafe,1997.09,173,434,4.62,0,0,0.00
2025-01-13,corner_bakery,209.71,18,129,4.75,0,0,0.00
2025-01-13,evergreen_boutique,1577.26,36,68,4.51,0,0,0.00
2025-01-13,iron_pulse_gym,6681.08,231,253,3.76,0,0,0.00
2025-01-13,nonna_trattoria,4180.04,129,513,4.57,0,0,0.00
2025-01-13,shear_genius_salon,1212.39,22,201,4.39,0,0,0.00
2025-01-14,blue_bottle_cafe,2194.59,173,434,4.61,0,0,0.00
2025-01-14,corner_bakery,551.88,51,130,4.74,0,0,0.00
2025-01-14,evergreen_boutique,1789.82,37,68,4.51,0,0,0.00
2025-01-14,iron_pulse_gym,4547.80,143,253,3.76,0,0,0.00
2025-01-14,nonna_trattoria,4895.81,101,513,4.58,0,0,0.00
2025-01-14,shear_genius_salon,2504.85,45,201,4.39,0,0,0.00
2025-01-15,blue_bottle_cafe,2185.25,186,435,4.62,0,0,0.00
2025-01-15,evergreen_boutique,1835.16,36,68,4.51,0,0,0.00
2025-01-15,iron_pulse_gym,3142.40,105,253,3.75,0,0,0.00
2025-01-15,nonna_trattoria,4026.88,125,513,4.58,0,0,0.00
2025-01-15,shear_genius_salon,1968.57,44,201,4.39,0,0,0.00
2025-01-16,blue_bottle_cafe,2336.43,218,435,4.62,0,0,0.00
2025-01-16,corner_bakery,468.49,53,130,4.74,0,0,0.00
2025-01-16,evergreen_boutique,1632.44,42,68,4.52,0,0,0.00
2025-01-16,iron_pulse_gym,3939.26,117,253,3.75,0,0,0.00
2025-01-16,nonna_trattoria,2909.22,98,513,4.58,0,0,0.00
2025-01-16,shear_genius_salon,3121.77,50,203,4.38,0,0,0.00
2025-01-17,blue_bottle_cafe,3267.52,240,435,4.62,0,0,0.00
2025-01-17,evergreen_boutique,1615.03,37,68,4.52,0,0,0.00
2025-01-17,nonna_trattoria,5543.22,171,514,4.58,0,0,0.00
2025-01-17,shear_genius_salon,3226.11,44,203,4.38,0,0,0.00
2025-01-18,blue_bottle_cafe,3361.44,250,436,4.63,1,0,0.00
2025-01-18,corner_bakery,856.44,84,130,4.73,1,0,0.00
2025-01-18,evergreen_boutique,2013.78,41,68,4.52,1,0,0.00
2025-01-18,iron_pulse_gym,1173.24,43,253,3.74,1,0,0.00
2025-01-18,nonna_trattoria,6332.09,181,514,4.59,1,0,0.00
2025-01-18,shear_genius_salon,3163.16,67,203,4.38,1,0,0.00
2025-01-19,blue_bottle_cafe,3600.91,270,439,4.63,1,0,0.00
2025-01-19,corner_bakery,1097.99,110,131,4.74,1,0,0.00
2025-01-19,evergreen_boutique,1260.82,38,68,4.52,1,0,0.00
2025-01-19,iron_pulse_gym,3356.69,102,253,3.74,1,0,0.00
2025-01-19,nonna_trattoria,3934.47,119,515,4.59,1,0,0.00
2025-01-19,shear_genius_salon,1334.12,27,203,4.38,1,0,150.00
2025-01-20,blue_bottle_cafe,2176.18,168,439,4.64,0,0,0.00
2025-01-20,corner_bakery,471.69,39,131,4.74,0,0,0.00
2025-01-20,evergreen_boutique,1645.06,40,68,4.52,0,0,0.00
2025-01-20,iron_pulse_gym,4213.78,132,253,3.74,0,0,0.00
2025-01-20,nonna_trattoria,2890.32,68,515,4.60,0,0,0.00
2025-01-20,shear_genius_salon,2528.90,41,205,4.38,0,0,0.00
2025-01-21,blue_bottle_cafe,1989.59,149,439,4.63,0,0,0.00
2025-01-21,evergreen_boutique,1744.90,41,68,4.51,0,0,0.00
2025-01-21,iron_pulse_gym,4097.93,129,253,3.74,0,0,200.00
2025-01-21,nonna_trattoria,4670.07,98,515,4.60,0,0,0.00
